FILENAME,URL,URLLength,Domain,DomainLength,IsDomainIP,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label
464167.txt,https://www.davidweber.net,25,www.davidweber.net,18,0,net,100,1,0.0384199,0.053166855,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,221,1073,1,davidweber,100,100,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,8,5,6,42,0,7,1
oph09731.txt,http://www.amazcazzm-co-jp.amazococn.xiaobaiblm.top/,52,www.amazcazzm-co-jp.amazococn.xiaobaiblm.top,44,0,top,25.32317073,0.305555556,0.0002752,0.05792388,3,3,0,0,0,35,0.673,0,0,0,0,0,6,0.115,0,40,112,1,amazcazzm-co-jpamazococnxiaobaiblm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254809.txt,https://www.werstars.com,23,www.werstars.com,16,0,com,100,1,0.5229071,0.064764814,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,150,159,1,werstars,100,100,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,7,25,10,0,4,1
139323.txt,https://www.sayfiereview.com,27,www.sayfiereview.com,20,0,com,100,1,0.5229071,0.058554039,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,2072,16947,1,sayfiereview,100,100,0,0,1,1,0,1,0,10,0,1,1,1,0,0,1,1,1,24,23,15,14,8,254,1
730463.txt,https://www.artefacts-berlin.de,30,www.artefacts-berlin.de,23,0,de,100,0.625,0.0326503,0.058519563,2,1,0,0,0,16,0.533,0,0,0,0,0,2,0.067,1,319,9381,1,artefacts-berlin,100,100,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,36,15,65,1,72,1
157151.txt,https://www.ripplenami.com,25,www.ripplenami.com,18,0,com,100,1,0.5229071,0.0622515,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,314,5193,1,ripplenami,100,100,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,15,4,14,37,5,50,1
8106323.txt,https://navi89.com,18,navi89.com,10,0,com,80,1,0.5229071,0.050188293,3,0,0,0,0,7,0.389,2,0.111,0,0,0,1,0.056,1,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oph07252.txt,https://onlinequranteaching.com/public/hxrqluo8rcjq7uxgq4bzavld4rzu1sot,71,onlinequranteaching.com,23,0,com,32.404258,1,0.5229071,0.043361314,3,0,0,0,0,55,0.775,5,0.07,0,0,0,3,0.042,1,13,115,1,onlinequranteachingpublichxrqluo8rcjq7uxgq4bzavld4rzu1sot,0,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
828921.txt,https://www.novaivffertility.com,31,www.novaivffertility.com,24,0,com,100,1,0.5229071,0.054226251,3,1,0,0,0,18,0.581,0,0,0,0,0,1,0.032,1,4061,1561,1,novaivffertility,100,100,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,20,2,12,314,1,14,1
559740.txt,https://www.unioncity.org,24,www.unioncity.org,17,0,org,100,1,0.0799628,0.06198949,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,2677,962,1,unioncity,100,100,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,9,39,27,50,0,8,1
7969778.txt,https://www.ekie-nat.ekaste.bffzwh.top,37,www.ekie-nat.ekaste.bffzwh.top,30,0,top,35.2399737,0.318181818,0.0002752,0.05186324,3,3,0,0,0,21,0.568,0,0,0,0,0,4,0.108,1,8,46,1,ekie-natekastebffzwh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153731.txt,https://www.russmedia.com,24,www.russmedia.com,17,0,com,100,1,0.5229071,0.064237854,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,780,8370,1,russmedia,100,100,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,28,17,24,104,0,115,1
849380.txt,https://www.kimkat.org,21,www.kimkat.org,14,0,org,100,1,0.0799628,0.057252079,3,1,0,0,0,8,0.381,0,0,0,0,0,1,0.048,1,1951,148,1,kimkat,100,100,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,27,0,4,4,0,12,1
526958.txt,https://www.plushescapes.com,27,www.plushescapes.com,20,0,com,100,1,0.5229071,0.05885618,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,476,754,1,plushescapes,100,100,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,14,3,10,20,0,28,1
227900.txt,https://www.primegrid.com,24,www.primegrid.com,17,0,com,100,1,0.5229071,0.060053605,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,644,4255,1,primegrid,100,100,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,3,3,1,167,0,39,1
mw52611.txt,http://www.dynamic-dns.us,24,www.dynamic-dns.us,18,0,us,71.25950972,0.727272727,0.0045585,0.050530313,2,1,0,0,0,11,0.458,0,0,0,0,0,2,0.083,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7961007.txt,https://bafybeicot3rt7jl4ylrfwi2lugc4nqezm6plarta4cdhhobjufznzwfavu.ipfs.w3s.link/6699.shtml,91,bafybeicot3rt7jl4ylrfwi2lugc4nqezm6plarta4cdhhobjufznzwfavu.ipfs.w3s.link,73,0,link,9.669201014,0.279411765,0.0003306,0.0360123,4,2,0,0,0,66,0.725,12,0.132,0,0,0,5,0.055,1,6,95531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7999076.txt,https://consulteaquirennejaneiro.lojaintegrada.com.br/?gclid=eaiaiqobchminkvbyo6w_aiveuvcch2etalleaayayaaegkr4fd_bwe,115,consulteaquirennejaneiro.lojaintegrada.com.br,45,0,br,14.04824379,0.595238095,0.0094423,0.053253355,2,2,0,0,0,96,0.835,3,0.026,1,1,0,6,0.07,1,70,124,1,consulteaquirennejaneirolojaintegradacom?gclid=eaiaiqobchminkvbyo6w_aiveuvcch2etalleaayayaaegkr4fd_bw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562226.txt,https://www.bristolmaine.org,27,www.bristolmaine.org,20,0,org,100,1,0.0799628,0.065873753,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,1010,26941,1,bristolmaine,100,100,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,55,34,38,76,0,38,1
627184.txt,https://www.vanityvision.in,26,www.vanityvision.in,19,0,in,100,1,0.0050842,0.053710881,2,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,2537,215,1,vantyvson,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,20,8,10,555,7,559,1
98007.txt,https://www.johnlewispartnership.co.uk,37,www.johnlewispartnership.co.uk,30,0,uk,100,0.913043478,0.028555,0.054751539,2,2,0,0,0,23,0.622,0,0,0,0,0,2,0.054,1,2341,23182,1,johnlewispartnershipco,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,9,2,5,80,0,7,1
mw72424.txt,http://www.northernirelandcustoms.academy,40,www.northernirelandcustoms.academy,34,0,academy,58.16487455,1,0.0000669,0.063913132,7,1,0,0,0,28,0.7,0,0,0,0,0,1,0.025,0,95,476,1,northernirelandcustoms,100,100,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,0
90409.txt,https://www.bacdive.dsmz.de,26,www.bacdive.dsmz.de,19,0,de,100,0.666666667,0.0326503,0.046131961,2,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,485,263,1,bacivesmz,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,13,1,7,51,0,15,1
566962.txt,https://www.chorwacja24.info,27,www.chorwacja24.info,20,0,info,100,1,0.0075051,0.046593119,4,1,0,0,0,12,0.444,2,0.074,0,0,0,1,0.037,1,426,337,1,chorwacja24,100,100,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,28,3,8,60,3,8,1
695494.txt,https://www.beatles-unlimited.com,32,www.beatles-unlimited.com,25,0,com,100,0.588235294,0.5229071,0.061527716,3,1,0,0,0,18,0.562,0,0,0,0,0,2,0.062,1,230,1782,1,beatles-unlimited,100,100,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,9,10,14,19,0,17,1
875385.txt,https://www.osaka-shinai.ac.jp,29,www.osaka-shinai.ac.jp,22,0,jp,100,0.466666667,0.0230451,0.060152705,2,2,0,0,0,14,0.483,0,0,0,0,0,3,0.103,1,755,344,1,osaka-shinaiac,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,66,4,13,122,1,48,1
op580.txt,https://lookingbeautifulall-ways.com/wp-content/plugins/download-plugin/yitghc/deactivation/source/,99,lookingbeautifulall-ways.com,28,0,com,15.79270113,0.833333333,0.5229071,0.054791334,3,0,0,0,0,80,0.808,0,0,0,0,0,11,0.111,1,427,39491,1,lookingbeautifulall-wayswp-contentpluginsdownload-pluginyitghcdeactivationsource,0,100,0,1,1,0,0,0,0,2,0,0,1,1,0,0,0,0,1,5,4,5,15,21,18,0
8068202.txt,https://sdf345.yolasite.com/,28,sdf345.yolasite.com,19,0,com,72.02216066,0.8,0.5229071,0.049657459,3,1,0,0,0,14,0.5,3,0.107,0,0,0,3,0.107,1,50,89,1,sdf345yolasite,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
396464.txt,https://www.huckpac.com,22,www.huckpac.com,15,0,com,100,1,0.5229071,0.055446392,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,241,288,1,huckpac,100,100,1,0,1,0,0,1,0,2,0,1,1,0,0,0,0,0,0,1,4,13,20,0,6,1
806077.txt,https://www.grandlife.com,24,www.grandlife.com,17,0,com,100,1,0.5229071,0.058659334,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,1176,6339,1,grandlife,100,100,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,25,1,2,53,2,18,1
mw78700.txt,http://www.docs.mktrending.com,29,www.docs.mktrending.com,23,0,com,68.47645429,0.733333333,0.5229071,0.059837846,3,2,0,0,0,16,0.552,0,0,0,0,0,2,0.069,0,9,51,1,docsmktrending,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465276.txt,https://www.wahm.com,19,www.wahm.com,12,0,com,100,1,0.5229071,0.058861052,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,769,1735,1,wahm,100,100,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,16,2,17,97,1,29,1
mw78738.txt,http://www.sunlin.org,20,www.sunlin.org,14,0,org,83.47107438,1,0.0799628,0.059158274,3,1,0,0,0,8,0.4,0,0,0,0,0,1,0.05,0,4,75,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
770004.txt,https://www.jackhyles.com,24,www.jackhyles.com,17,0,com,100,1,0.5229071,0.052422884,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,507,192,1,jackhyles,100,100,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,16,0,5,24,0,47,1
m2w00265.txt,http://www.kafedam.com,21,www.kafedam.com,15,0,com,73.55371901,1,0.5229071,0.061154793,3,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108588.txt,https://www.linuxfinances.info,29,www.linuxfinances.info,22,0,info,100,1,0.0075051,0.051721604,4,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,799,9494,1,linuxfinances,100,100,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,11,7,9,64,9,68,1
783280.txt,https://www.myayiti.com,22,www.myayiti.com,15,0,com,100,1,0.5229071,0.058577336,3,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,1719,4522,1,myayiti,100,100,1,0,0,0,0,0,8,15,1,1,1,1,0,0,0,0,0,7,3,13,73,0,108,1
902610.txt,https://www.kovasboguta.com,26,www.kovasboguta.com,19,0,com,100,1,0.5229071,0.058731507,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,749,8047,1,kovasboguta,100,100,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,10,5,8,84,0,87,1
7970058.txt,https://defi-smart.com/index.html#/pages/pledge/erc/erc?i=0,58,defi-smart.com,14,0,com,22.16898826,0.6,0.5229071,0.05837209,3,0,0,0,0,39,0.672,0,0,1,1,0,9,0.19,1,25,284,1,defi-smartindexhtml#pagespledgeercerc?i=,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0
oph09410.txt,https://www.bet3659r.com/,25,www.bet3659r.com,16,0,com,66.12244898,0.875,0.5229071,0.042704187,3,1,0,0,0,7,0.28,4,0.16,0,0,0,2,0.08,1,4,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
mw4183.txt,http://www.m9c.net,17,www.m9c.net,11,0,net,100,0.666666667,0.0384199,0.056475196,3,1,0,0,0,4,0.235,1,0.059,0,0,0,1,0.059,0,9,42,1,m9c,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109537.txt,https://www.cleanlink.com,24,www.cleanlink.com,17,0,com,100,1,0.5229071,0.063568128,3,1,0,0,0,11,0.458,0,0,0,0,0,1,0.042,1,1729,1019,1,cleanlink,100,100,1,0,1,0,0,0,0,4,0,1,1,1,0,0,1,0,1,24,10,14,268,18,289,1
mw15828.txt,http://www.otyfuwyz.ml,21,www.otyfuwyz.ml,15,0,ml,47.9338843,1,0.0001306,0.034301745,2,1,0,0,0,9,0.429,0,0,0,0,0,1,0.048,0,20,208,1,otyfuwyz,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534379.txt,https://www.sweethomecarolinarealty.com,38,www.sweethomecarolinarealty.com,31,0,com,100,1,0.5229071,0.06648303,3,1,0,0,0,25,0.658,0,0,0,0,0,1,0.026,1,4645,32246,1,sweethomecarolinarealty,100,100,1,0,1,0,0,1,0,8,0,1,1,0,0,1,1,0,1,41,4,12,91,1,28,1
8071719.txt,http://www.saisaocard.co.jp.mijzlx.top/ai/sign.php,50,www.saisaocard.co.jp.mijzlx.top,31,0,top,28.98750822,0.47826087,0.0002752,0.052505884,3,4,0,0,0,32,0.64,0,0,0,0,0,7,0.14,0,12,113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
752675.txt,https://www.clivelewis.org,25,www.clivelewis.org,18,0,org,100,1,0.0799628,0.058843575,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,888,9381,1,clivelewis,100,100,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,29,3,15,49,0,71,1
427787.txt,https://www.tarinika.com,23,www.tarinika.com,16,0,com,100,1,0.5229071,0.065551035,3,1,0,0,0,10,0.435,0,0,0,0,0,1,0.043,1,18750,104543,1,tarinika,100,100,1,1,0,1,0,1,0,21,0,1,1,1,0,1,1,0,1,1172,3,65,248,0,15,1
439564.txt,https://www.mmx.jaxa.jp,22,www.mmx.jaxa.jp,15,0,jp,100,0.625,0.0230451,0.038148409,2,2,0,0,0,8,0.364,0,0,0,0,0,2,0.091,1,455,4616,1,mmxaxa,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,9,5,11,23,0,14,1
8127141.txt,https://ipfs.litnet.work/ipfs/bafybeiafnxcdz2y3le3pfxwq32lsmza2pv6lhbvrkdnpsr3oordnw5nory/updates2.html,103,ipfs.litnet.work,16,0,work,10.68328717,0.636363636,0.0002358,0.039400169,4,1,0,0,0,79,0.767,10,0.097,0,0,0,6,0.058,1,88,3460,1,ipfslitnetipfsbafybeiafnxcdz2y3le3pfxwq32lsmza2pv6lhbvrkdnpsr3oordnw5noryupdates2html,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
247737.txt,https://www.pesutili.fi,22,www.pesutili.fi,15,0,fi,100,1,0.0027596,0.049024812,2,1,0,0,0,9,0.409,0,0,0,0,0,1,0.045,1,674,9381,1,pesutili,100,100,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,31,10,108,44,1,47,1
124781.txt,https://www.creativitypost.com,29,www.creativitypost.com,22,0,com,100,1,0.5229071,0.061273411,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,701,1235,1,creativitypost,100,100,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,25,3,2,59,0,31,1
604286.txt,https://www.sporteconomy.it,26,www.sporteconomy.it,19,0,it,100,1,0.012178,0.066415149,2,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,1599,9381,1,sporteconomy,100,100,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,42,17,50,217,12,223,1
mw38375.txt,http://www.admin.firefoxupdata.com,33,www.admin.firefoxupdata.com,27,0,com,53.49716446,0.736842105,0.5229071,0.05625017,3,2,0,0,0,20,0.606,0,0,0,0,0,2,0.061,0,2,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mw130347.txt,http://www.biso-pey.ga,21,www.biso-pey.ga,15,0,ga,59.93589744,0.625,0.0002256,0.05005031,2,1,0,0,0,8,0.381,0,0,0,0,0,2,0.095,0,20,209,1,biso-pey,100,100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99615.txt,https://www.kabc.com,19,www.kabc.com,12,0,com,100,1,0.5229071,0.061388986,3,1,0,0,0,6,0.316,0,0,0,0,0,1,0.053,1,1399,8047,1,kabc,100,100,0,1,1,1,1,1,0,2,0,1,1,1,0,0,0,0,1,28,26,62,79,0,116,1
118106.txt,https://www.e-radio.gr,21,www.e-radio.gr,14,0,gr,100,0.857142857,0.0016589,0.065317742,2,1,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,1810,9224,1,e-radio,100,100,1,0,1,1,0,1,0,6,0,1,0,0,0,0,1,0,1,103,6,21,323,0,390,1
110518.txt,https://www.lner.co.uk,21,www.lner.co.uk,14,0,uk,100,0.714285714,0.028555,0.065595542,2,2,0,0,0,7,0.333,0,0,0,0,0,2,0.095,1,3280,1544,1,lnerco,0,0,1,0,1,0,0,1,0,3,0,1,1,1,0,0,1,0,1,42,3,12,228,3,25,1
780173.txt,https://www.farmersvilleisd.net,30,www.farmersvilleisd.net,23,0,net,100,1,0.0384199,0.05723584,3,1,0,0,0,17,0.567,0,0,0,0,0,1,0.033,1,1115,6675,1,farmersvilleisd,100,100,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,21,8,48,69,0,45,1
mw5858.txt,http://www.eventhosting.com,26,www.eventhosting.com,20,0,com,81.93933824,1,0.5229071,0.061702854,3,1,0,0,0,14,0.538,0,0,0,0,0,1,0.038,0,8,38,1,eventhosting,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159347.txt,https://www.parenthub.co.uk,26,www.parenthub.co.uk,19,0,uk,100,0.833333333,0.028555,0.054694214,2,2,0,0,0,12,0.462,0,0,0,0,0,2,0.077,1,884,742,1,parenthbco,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,22,6,23,32,2,49,1
686962.txt,https://www.hitchcockwoods.org,29,www.hitchcockwoods.org,22,0,org,100,1,0.0799628,0.060546352,3,1,0,0,0,16,0.552,0,0,0,0,0,1,0.034,1,985,12451,1,hitchcockwoods,100,100,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,13,12,19,105,4,115,1
575725.txt,https://www.siiaonline.org,25,www.siiaonline.org,18,0,org,100,1,0.0799628,0.07011665,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,2096,7238,1,siiaonline,100,100,1,1,1,0,0,0,0,4,1,1,1,0,0,0,0,0,1,36,21,42,321,20,328,1
796387.txt,https://www.thenewsteller.com,28,www.thenewsteller.com,21,0,com,100,1,0.5229071,0.062616994,3,1,0,0,0,15,0.536,0,0,0,0,0,1,0.036,1,744,8047,1,thenewsteller,100,100,1,1,1,0,0,1,0,3,0,0,1,1,1,0,0,0,1,19,10,7,121,6,122,1
mw159489.txt,http://www.13p0zda11aqf52dqzsq21j3d6rh.com,42,www.13p0zda11aqf52dqzsq21j3d6rh.com,35,0,com,22.42455775,0.259259259,0.5229071,0.023677301,3,1,0,0,0,19,0.452,11,0.262,0,0,0,1,0.024,0,2,51,0,0,3.703703704,3.703703704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635317.txt,https://www.renatalozano.com,27,www.renatalozano.com,20,0,com,100,1,0.5229071,0.071012566,3,1,0,0,0,14,0.519,0,0,0,0,0,1,0.037,1,2405,12771,1,renatalozano,100,100,0,1,1,1,0,1,2,2,0,1,1,0,1,0,1,0,0,17,55,43,58,0,58,1
8104948.txt,https://maildinshaakckjnw380.firebaseapp.com/,45,maildinshaakckjnw380.firebaseapp.com,36,0,com,49.38560977,0.65625,0.5229071,0.049200308,3,1,0,0,0,31,0.689,3,0.067,0,0,0,3,0.067,1,108,8125,1,maildinshaakckjnw380firebaseapp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8105354.txt,https://maildinshaakckjnw173.web.app/,37,maildinshaakckjnw173.web.app,28,0,app,36.68191414,0.875,0.001502,0.041559099,3,1,0,0,0,23,0.622,3,0.081,0,0,0,3,0.081,1,108,8125,1,maildinshaakckjnw173web,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8060865.txt,https://aol-106147.weeblysite.com/,34,aol-106147.weeblysite.com,25,0,com,66.72,0.80952381,0.5229071,0.045678944,3,1,0,0,0,16,0.471,6,0.176,0,0,0,4,0.118,1,271,20133,1,aol-106147weeblysite,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,19,3,9,1,0,4,0
7921763.txt,https://kg573k.webwave.dev/,26,kg573k.webwave.dev,18,0,dev,39.63612736,0.785714286,0.0009613,0.031843182,3,1,0,0,0,13,0.5,3,0.115,0,0,0,2,0.077,1,66,3018,1,kg573kwebwave,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0
8013539.txt,https://metafb-qglu5n5.firebaseapp.com/,38,metafb-qglu5n5.firebaseapp.com,30,0,com,58.99641577,0.5,0.5229071,0.049500515,3,1,0,0,0,25,0.658,2,0.053,0,0,0,3,0.079,1,36,247,1,metafb-qglu5n5firebaseapp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
420139.txt,https://www.cricketnsw.com.au,28,www.cricketnsw.com.au,21,0,au,100,0.785714286,0.0100856,0.062437643,2,2,0,0,0,14,0.5,0,0,0,0,0,2,0.071,1,1296,513,1,cricketnswcom,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,31,7,17,172,5,60,1
mw66105.txt,http://www.quefa.welco.live,26,www.quefa.welco.live,20,0,live,45.63419118,0.545454545,0.0003718,0.050367065,4,2,0,0,0,13,0.5,0,0,0,0,0,2,0.077,0,8,41,1,quefawelco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8127496.txt,https://gateway.ipfs.io/ipfs/bafybeiardsa5er7hxrjr74j6khdgikhmxomx5hrwldrefftslvh72a3rai/karatwebautoback.html,110,gateway.ipfs.io,15,0,io,14.94944066,0.666666667,0.0129268,0.042861392,2,1,0,0,0,87,0.791,9,0.082,0,0,0,6,0.055,1,3,184748,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0
mw141796.txt,http://www.g74.bhaxz.com,23,www.g74.bhaxz.com,17,0,com,53.00084531,0.888888889,0.5229071,0.034189346,3,2,0,0,0,8,0.348,2,0.087,0,0,0,2,0.087,0,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762813.txt,https://www.mekulipress.com,26,www.mekulipress.com,19,0,com,100,1,0.5229071,0.059100579,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,4984,8047,1,mekulipress,100,100,0,1,1,0,0,0,0,63,0,1,1,1,0,0,1,0,1,112,53,15,317,7,322,1
725005.txt,https://www.alaskavisit.com,26,www.alaskavisit.com,19,0,com,100,1,0.5229071,0.060183576,3,1,0,0,0,13,0.5,0,0,0,0,0,1,0.038,1,5256,9125,1,alaskavisit,100,100,0,0,1,0,0,1,1,5,0,1,0,0,0,0,0,0,1,86,26,14,461,3,58,1
428469.txt,https://www.dpbestflow.org,25,www.dpbestflow.org,18,0,org,100,1,0.0799628,0.05112589,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,384,1130,1,dpbestflow,100,100,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,7,22,14,136,0,12,1
mw134102.txt,http://www.edalatire.ga,22,www.edalatire.ga,16,0,ga,59.50854701,1,0.0002256,0.062383467,2,1,0,0,0,10,0.455,0,0,0,0,0,1,0.045,0,8,49,1,edalatire,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8025614.txt,https://appeal-status-100255663.web.app/,39,appeal-status-100255663.web.app,31,0,app,38.63163371,0.592592593,0.001502,0.035053288,3,1,0,0,0,18,0.462,9,0.231,0,0,0,4,0.103,1,2,1152,1,eal-status-100255663web,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
399235.txt,https://www.iasaglobal.org,25,www.iasaglobal.org,18,0,org,100,1,0.0799628,0.06392727,3,1,0,0,0,12,0.48,0,0,0,0,0,1,0.04,1,1671,4960,1,iasaglobal,100,100,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,35,6,6,31,0,17,1
